timestamp,CPU load in % for core VM-1170
2017-06-21T16:40:28.506716Z,7.0
2017-06-21T16:40:29.068191Z,3.7
2017-06-21T16:40:29.464602Z,6.2
2017-06-21T16:40:29.507100Z,6.9
2017-06-21T16:40:30.068191Z,3.7
2017-06-21T16:40:30.464617Z,6.2
2017-06-21T16:40:30.506731Z,7.0
2017-06-21T16:40:31.068191Z,3.7
2017-06-21T16:40:31.464745Z,6.2
2017-06-21T16:40:31.506746Z,6.9
2017-06-21T16:40:32.068191Z,3.7
2017-06-21T16:40:32.464640Z,6.2
2017-06-21T16:40:32.506760Z,7.0
2017-06-21T16:40:33.068191Z,3.7
2017-06-21T16:40:33.464653Z,6.2
2017-06-21T16:40:33.506762Z,7.0
2017-06-21T16:40:34.068191Z,3.7
2017-06-21T16:40:34.464648Z,6.2
2017-06-21T16:40:34.506776Z,7.0
2017-06-21T16:40:35.068191Z,3.8
2017-06-21T16:40:35.464663Z,6.4
2017-06-21T16:40:35.507159Z,6.9
2017-06-21T16:40:36.068191Z,4.0
2017-06-21T16:40:36.464677Z,6.8
2017-06-21T16:40:36.506791Z,6.9
2017-06-21T16:40:37.068192Z,4.1
2017-06-21T16:40:37.464684Z,6.8
2017-06-21T16:40:37.506710Z,7.0
2017-06-21T16:40:38.068192Z,3.9
2017-06-21T16:40:38.464698Z,6.7
2017-06-21T16:40:38.506726Z,6.9
2017-06-21T16:40:39.068191Z,3.9
2017-06-21T16:40:39.464706Z,6.5
2017-06-21T16:40:39.506718Z,7.0
2017-06-21T16:40:40.068191Z,3.8
2017-06-21T16:40:40.464707Z,6.4
2017-06-21T16:40:40.506733Z,7.0
2017-06-21T16:40:41.068191Z,3.8
2017-06-21T16:40:41.464722Z,6.4
2017-06-21T16:40:41.506719Z,6.9
2017-06-21T16:40:42.068191Z,3.9
2017-06-21T16:40:42.464742Z,6.4
2017-06-21T16:40:42.506732Z,6.9
2017-06-21T16:40:43.068191Z,3.8
2017-06-21T16:40:43.464745Z,6.5
2017-06-21T16:40:43.506734Z,6.9
2017-06-21T16:40:44.068191Z,3.8
2017-06-21T16:40:44.464751Z,6.5
2017-06-21T16:40:44.506748Z,6.9
2017-06-21T16:40:45.068191Z,3.9
2017-06-21T16:40:45.464764Z,6.5
2017-06-21T16:40:45.506762Z,6.9
2017-06-21T16:40:46.068191Z,3.8
2017-06-21T16:40:46.464766Z,6.5
2017-06-21T16:40:46.506762Z,7.0
2017-06-21T16:40:47.068190Z,3.9
2017-06-21T16:40:47.464786Z,6.6
2017-06-21T16:40:47.506777Z,6.9
2017-06-21T16:40:48.068190Z,4.2
2017-06-21T16:40:48.464307Z,6.8
2017-06-21T16:40:48.506791Z,7.0
2017-06-21T16:40:49.068191Z,4.3
2017-06-21T16:40:49.464309Z,7.0
2017-06-21T16:40:49.506791Z,7.0
2017-06-21T16:40:50.068191Z,4.5
2017-06-21T16:40:50.464310Z,7.2
2017-06-21T16:40:50.506806Z,7.1
2017-06-21T16:40:51.068190Z,4.6
2017-06-21T16:40:51.464325Z,7.4
2017-06-21T16:40:51.506819Z,7.1
2017-06-21T16:40:52.068190Z,4.8
2017-06-21T16:40:52.464325Z,7.5
2017-06-21T16:40:52.506820Z,7.3
2017-06-21T16:40:53.068192Z,4.8
2017-06-21T16:40:53.464340Z,7.5
2017-06-21T16:40:53.506835Z,7.5
2017-06-21T16:40:54.068190Z,4.8
2017-06-21T16:40:54.464852Z,7.7
2017-06-21T16:40:54.506848Z,7.7
2017-06-21T16:40:55.068191Z,4.8
2017-06-21T16:40:55.464355Z,7.5
2017-06-21T16:40:55.506850Z,7.7
2017-06-21T16:40:56.068191Z,4.7
2017-06-21T16:40:56.464368Z,7.4
2017-06-21T16:40:56.506864Z,7.6
2017-06-21T16:40:57.068191Z,4.6
2017-06-21T16:40:57.464888Z,7.4
2017-06-21T16:40:57.506878Z,7.6
2017-06-21T16:40:58.068191Z,4.6
2017-06-21T16:40:58.464396Z,7.5
2017-06-21T16:40:58.506879Z,7.5
2017-06-21T16:40:59.068191Z,4.7
2017-06-21T16:40:59.464405Z,7.4
2017-06-21T16:40:59.506892Z,7.6
2017-06-21T16:41:00.068192Z,4.4
2017-06-21T16:41:00.464411Z,7.0
2017-06-21T16:41:00.506906Z,7.1
2017-06-21T16:41:01.068192Z,4.2
2017-06-21T16:41:01.464426Z,6.9
2017-06-21T16:41:01.506907Z,6.9
2017-06-21T16:41:02.068192Z,4.2
2017-06-21T16:41:02.464932Z,6.8
2017-06-21T16:41:02.506921Z,6.8
2017-06-21T16:41:03.068192Z,4.2
2017-06-21T16:41:03.464440Z,6.5
2017-06-21T16:41:03.506935Z,6.6
2017-06-21T16:41:04.068192Z,4.0
2017-06-21T16:41:04.464308Z,6.5
2017-06-21T16:41:04.506935Z,6.8
2017-06-21T16:41:05.068193Z,4.0
2017-06-21T16:41:05.464308Z,6.6
2017-06-21T16:41:05.506950Z,6.8
2017-06-21T16:41:06.068192Z,4.0
2017-06-21T16:41:06.464308Z,6.5
2017-06-21T16:41:06.506963Z,6.8
2017-06-21T16:41:07.068193Z,3.9
2017-06-21T16:41:07.464320Z,6.5
2017-06-21T16:41:07.506977Z,6.9
2017-06-21T16:41:08.068192Z,3.8
2017-06-21T16:41:08.464333Z,6.5
2017-06-21T16:41:08.506978Z,6.9
2017-06-21T16:41:09.068193Z,3.9
2017-06-21T16:41:09.464335Z,6.5
2017-06-21T16:41:09.506992Z,6.9
2017-06-21T16:41:10.068193Z,3.9
2017-06-21T16:41:10.464348Z,6.5
2017-06-21T16:41:10.507006Z,7.0
2017-06-21T16:41:11.068193Z,3.9
2017-06-21T16:41:11.464349Z,6.6
2017-06-21T16:41:11.507006Z,7.6
2017-06-21T16:41:12.068192Z,3.9
2017-06-21T16:41:12.464362Z,6.8
2017-06-21T16:41:12.507020Z,7.9
2017-06-21T16:41:13.068192Z,3.9
2017-06-21T16:41:13.464376Z,6.9
2017-06-21T16:41:13.507047Z,7.8
2017-06-21T16:41:14.068192Z,3.9
2017-06-21T16:41:14.464377Z,6.6
2017-06-21T16:41:14.507042Z,7.3
2017-06-21T16:41:15.068193Z,3.9
2017-06-21T16:41:15.464391Z,6.5
2017-06-21T16:41:15.507049Z,6.8
2017-06-21T16:41:16.068192Z,3.9
2017-06-21T16:41:16.464405Z,6.5
2017-06-21T16:41:16.507063Z,6.8
2017-06-21T16:41:17.068193Z,3.8
2017-06-21T16:41:17.464407Z,6.4
2017-06-21T16:41:17.507064Z,6.9
2017-06-21T16:41:18.068196Z,3.8
2017-06-21T16:41:18.464419Z,6.4
2017-06-21T16:41:18.507077Z,6.8
2017-06-21T16:41:19.068192Z,3.8
2017-06-21T16:41:19.464434Z,6.4
2017-06-21T16:41:19.507091Z,6.8
2017-06-21T16:41:20.068192Z,3.8
2017-06-21T16:41:20.464435Z,6.4
2017-06-21T16:41:20.507091Z,6.8
2017-06-21T16:41:21.068192Z,3.8
2017-06-21T16:41:21.464448Z,6.4
2017-06-21T16:41:21.507105Z,6.8
2017-06-21T16:41:22.068196Z,3.8
2017-06-21T16:41:22.464462Z,6.4
2017-06-21T16:41:22.507119Z,6.8
2017-06-21T16:41:23.068196Z,3.8
2017-06-21T16:41:23.464476Z,6.3
2017-06-21T16:41:23.507120Z,6.8
2017-06-21T16:41:24.068203Z,3.7
2017-06-21T16:41:24.464476Z,6.4
2017-06-21T16:41:24.507133Z,6.8
2017-06-21T16:41:25.068198Z,3.7
2017-06-21T16:41:25.464490Z,6.4
2017-06-21T16:41:25.507148Z,6.8
2017-06-21T16:41:26.068191Z,3.8
2017-06-21T16:41:26.464491Z,6.3
2017-06-21T16:41:26.507148Z,6.8
2017-06-21T16:41:27.068191Z,3.8
2017-06-21T16:41:27.464504Z,6.3
2017-06-21T16:41:27.507161Z,6.8
2017-06-21T16:41:28.068191Z,3.8
2017-06-21T16:41:28.464308Z,6.3
2017-06-21T16:41:28.506705Z,6.8
2017-06-21T16:41:29.068192Z,3.8
2017-06-21T16:41:29.464313Z,6.3
2017-06-21T16:41:29.506712Z,6.8
2017-06-21T16:41:30.068192Z,3.8
2017-06-21T16:41:30.464313Z,6.3
2017-06-21T16:41:30.506727Z,6.8
2017-06-21T16:41:31.068191Z,3.8
2017-06-21T16:41:31.464321Z,6.3
2017-06-21T16:41:31.506734Z,6.9
2017-06-21T16:41:32.068192Z,3.7
2017-06-21T16:41:32.464337Z,6.4
2017-06-21T16:41:32.506735Z,6.9
2017-06-21T16:41:33.068191Z,3.8
2017-06-21T16:41:33.464336Z,6.3
2017-06-21T16:41:33.506719Z,7.2
2017-06-21T16:41:34.068191Z,3.8
2017-06-21T16:41:34.464352Z,6.3
2017-06-21T16:41:34.506732Z,7.2
2017-06-21T16:41:35.068191Z,3.8
2017-06-21T16:41:35.464364Z,6.4
2017-06-21T16:41:35.506733Z,7.4
2017-06-21T16:41:36.068191Z,3.7
2017-06-21T16:41:36.464363Z,6.4
2017-06-21T16:41:36.506747Z,7.7
2017-06-21T16:41:37.068190Z,3.8
2017-06-21T16:41:37.464379Z,6.5
2017-06-21T16:41:37.506761Z,8.1
2017-06-21T16:41:38.068190Z,3.8
2017-06-21T16:41:38.464391Z,6.6
2017-06-21T16:41:38.506761Z,8.2
2017-06-21T16:41:39.068191Z,3.8
2017-06-21T16:41:39.464392Z,6.7
2017-06-21T16:41:39.506775Z,8.4
2017-06-21T16:41:40.068190Z,3.9
2017-06-21T16:41:40.464320Z,6.9
2017-06-21T16:41:40.506788Z,8.6
2017-06-21T16:41:41.068190Z,3.9
2017-06-21T16:41:41.464326Z,7.0
2017-06-21T16:41:41.506789Z,8.7
2017-06-21T16:41:42.068190Z,3.9
2017-06-21T16:41:42.464308Z,7.3
2017-06-21T16:41:42.506803Z,8.7
2017-06-21T16:41:43.068191Z,4.0
2017-06-21T16:41:43.464336Z,7.4
2017-06-21T16:41:43.506816Z,8.7
2017-06-21T16:41:44.068191Z,4.0
2017-06-21T16:41:44.464320Z,7.4
2017-06-21T16:41:44.506816Z,8.7
2017-06-21T16:41:45.068192Z,4.0
2017-06-21T16:41:45.464351Z,7.3
2017-06-21T16:41:45.506831Z,8.7
2017-06-21T16:41:46.068192Z,4.1
2017-06-21T16:41:46.464371Z,7.0
2017-06-21T16:41:46.506843Z,8.9
2017-06-21T16:41:47.068192Z,4.1
2017-06-21T16:41:47.464476Z,6.8
2017-06-21T16:41:47.506843Z,8.8
2017-06-21T16:41:48.068192Z,4.0
2017-06-21T16:41:48.464375Z,6.7
2017-06-21T16:41:48.506858Z,8.4
2017-06-21T16:41:49.068191Z,4.0
2017-06-21T16:41:49.464389Z,6.5
2017-06-21T16:41:49.506872Z,8.2
2017-06-21T16:41:50.068192Z,4.0
2017-06-21T16:41:50.464391Z,6.3
2017-06-21T16:41:50.506871Z,8.0
2017-06-21T16:41:51.068191Z,3.9
2017-06-21T16:41:51.464503Z,6.3
2017-06-21T16:41:51.506871Z,7.7
2017-06-21T16:41:52.068191Z,3.9
2017-06-21T16:41:52.464516Z,6.3
2017-06-21T16:41:52.506885Z,7.4
2017-06-21T16:41:53.068192Z,3.9
2017-06-21T16:41:53.464417Z,6.3
2017-06-21T16:41:53.506898Z,7.4
2017-06-21T16:41:54.068191Z,3.9
2017-06-21T16:41:54.464430Z,6.2
2017-06-21T16:41:54.506913Z,7.4
2017-06-21T16:41:55.068192Z,4.0
2017-06-21T16:41:55.464432Z,6.3
2017-06-21T16:41:55.506926Z,7.4
2017-06-21T16:41:56.068192Z,3.9
2017-06-21T16:41:56.464439Z,6.3
2017-06-21T16:41:56.506926Z,7.4
2017-06-21T16:41:57.068192Z,3.9
2017-06-21T16:41:57.464461Z,6.3
2017-06-21T16:41:57.506940Z,7.4
2017-06-21T16:41:58.068191Z,4.2
2017-06-21T16:41:58.464458Z,6.2
2017-06-21T16:41:58.506953Z,7.3
2017-06-21T16:41:59.068191Z,4.2
2017-06-21T16:41:59.464460Z,6.2
2017-06-21T16:41:59.506953Z,7.4
2017-06-21T16:42:00.068191Z,3.9
2017-06-21T16:42:00.464474Z,6.2
2017-06-21T16:42:00.506967Z,7.3
2017-06-21T16:42:01.068191Z,4.0
2017-06-21T16:42:01.464489Z,6.1
2017-06-21T16:42:01.506981Z,7.3
2017-06-21T16:42:02.068191Z,4.0
2017-06-21T16:42:02.464494Z,6.1
2017-06-21T16:42:02.506981Z,7.3
2017-06-21T16:42:03.068192Z,4.0
2017-06-21T16:42:03.464627Z,6.2
2017-06-21T16:42:03.506995Z,7.3
2017-06-21T16:42:04.068191Z,3.9
2017-06-21T16:42:04.464515Z,6.1
2017-06-21T16:42:04.507008Z,7.5
2017-06-21T16:42:05.068191Z,3.9
2017-06-21T16:42:05.464523Z,6.2
2017-06-21T16:42:05.507009Z,8.1
2017-06-21T16:42:06.068191Z,4.0
2017-06-21T16:42:06.464528Z,6.5
2017-06-21T16:42:06.507022Z,8.2
2017-06-21T16:42:07.068192Z,3.9
2017-06-21T16:42:07.464533Z,6.4
2017-06-21T16:42:07.507047Z,8.2
2017-06-21T16:42:08.068191Z,3.9
2017-06-21T16:42:08.464542Z,6.2
2017-06-21T16:42:08.507042Z,7.5
2017-06-21T16:42:09.068192Z,3.8
2017-06-21T16:42:09.464555Z,6.1
2017-06-21T16:42:09.507049Z,7.1
2017-06-21T16:42:10.068192Z,3.8
2017-06-21T16:42:10.464682Z,6.1
2017-06-21T16:42:10.507064Z,7.1
2017-06-21T16:42:11.068191Z,3.8
2017-06-21T16:42:11.464572Z,6.1
2017-06-21T16:42:11.507064Z,7.2
2017-06-21T16:42:12.068191Z,3.8
2017-06-21T16:42:12.464590Z,6.1
2017-06-21T16:42:12.507078Z,7.1
2017-06-21T16:42:13.068191Z,3.8
2017-06-21T16:42:13.464603Z,6.1
2017-06-21T16:42:13.506709Z,7.2
2017-06-21T16:42:14.068191Z,3.7
2017-06-21T16:42:14.464724Z,6.2
2017-06-21T16:42:14.506722Z,7.1
2017-06-21T16:42:15.068194Z,3.7
2017-06-21T16:42:15.464611Z,6.2
2017-06-21T16:42:15.506723Z,7.1
2017-06-21T16:42:16.068194Z,3.7
2017-06-21T16:42:16.464624Z,6.2
2017-06-21T16:42:16.506736Z,7.1
2017-06-21T16:42:17.068190Z,3.8
2017-06-21T16:42:17.464632Z,6.1
2017-06-21T16:42:17.506750Z,7.1
2017-06-21T16:42:18.068191Z,3.8
2017-06-21T16:42:18.464763Z,6.2
2017-06-21T16:42:18.507132Z,7.0
2017-06-21T16:42:19.068190Z,3.7
2017-06-21T16:42:19.464651Z,6.3
2017-06-21T16:42:19.507145Z,7.0
2017-06-21T16:42:20.068190Z,3.7
2017-06-21T16:42:20.464652Z,6.2
2017-06-21T16:42:20.506777Z,7.0
2017-06-21T16:42:21.068190Z,3.8
2017-06-21T16:42:21.464665Z,6.3
2017-06-21T16:42:21.506790Z,7.1
2017-06-21T16:42:22.068191Z,4.0
2017-06-21T16:42:22.464790Z,6.7
2017-06-21T16:42:22.506712Z,7.0
2017-06-21T16:42:23.068190Z,4.1
2017-06-21T16:42:23.464686Z,6.7
2017-06-21T16:42:23.506713Z,7.0
2017-06-21T16:42:24.068190Z,3.9
2017-06-21T16:42:24.464692Z,6.5
2017-06-21T16:42:24.506718Z,7.0
2017-06-21T16:42:25.068191Z,3.9
2017-06-21T16:42:25.464706Z,6.3
2017-06-21T16:42:25.506731Z,7.1
2017-06-21T16:42:26.068192Z,3.8
2017-06-21T16:42:26.464706Z,6.1
2017-06-21T16:42:26.506732Z,7.2
2017-06-21T16:42:27.068192Z,3.7
2017-06-21T16:42:27.464847Z,6.2
2017-06-21T16:42:27.506717Z,7.2
2017-06-21T16:42:28.068192Z,3.8
2017-06-21T16:42:28.464740Z,6.1
2017-06-21T16:42:28.506730Z,7.2
2017-06-21T16:42:29.068192Z,3.8
2017-06-21T16:42:29.464736Z,6.1
2017-06-21T16:42:29.506730Z,7.2
2017-06-21T16:42:30.068191Z,3.8
2017-06-21T16:42:30.464747Z,6.1
2017-06-21T16:42:30.506743Z,7.1
2017-06-21T16:42:31.068191Z,3.7
2017-06-21T16:42:31.464873Z,6.1
2017-06-21T16:42:31.506757Z,7.1
2017-06-21T16:42:32.068192Z,3.8
2017-06-21T16:42:32.464769Z,6.1
2017-06-21T16:42:32.506759Z,7.0
2017-06-21T16:42:33.068192Z,3.7
2017-06-21T16:42:33.464784Z,6.1
2017-06-21T16:42:33.506773Z,7.0
2017-06-21T16:42:34.068191Z,3.8
2017-06-21T16:42:34.464308Z,6.1
2017-06-21T16:42:34.506788Z,7.2
2017-06-21T16:42:35.068191Z,3.8
2017-06-21T16:42:35.464306Z,6.1
2017-06-21T16:42:35.506788Z,7.1
2017-06-21T16:42:36.068191Z,3.8
2017-06-21T16:42:36.464306Z,6.2
2017-06-21T16:42:36.506803Z,7.0
2017-06-21T16:42:37.068191Z,3.8
2017-06-21T16:42:37.464319Z,6.1
2017-06-21T16:42:37.506817Z,7.1
2017-06-21T16:42:38.068191Z,3.8
2017-06-21T16:42:38.464319Z,6.1
2017-06-21T16:42:38.506817Z,7.0
2017-06-21T16:42:39.068192Z,3.7
2017-06-21T16:42:39.464960Z,6.2
2017-06-21T16:42:39.506832Z,7.0
2017-06-21T16:42:40.068201Z,3.8
2017-06-21T16:42:40.464347Z,6.1
2017-06-21T16:42:40.506847Z,7.1
2017-06-21T16:42:41.068200Z,3.8
2017-06-21T16:42:41.464849Z,6.2
2017-06-21T16:42:41.506847Z,7.1
2017-06-21T16:42:42.068191Z,3.7
2017-06-21T16:42:42.464872Z,6.2
2017-06-21T16:42:42.506862Z,7.1
2017-06-21T16:42:43.068191Z,3.8
2017-06-21T16:42:43.464378Z,6.2
2017-06-21T16:42:43.506876Z,7.1
2017-06-21T16:42:44.068191Z,3.8
2017-06-21T16:42:44.464880Z,6.3
2017-06-21T16:42:44.506876Z,7.0
2017-06-21T16:42:45.068192Z,3.9
2017-06-21T16:42:45.464894Z,6.3
2017-06-21T16:42:45.506891Z,7.0
2017-06-21T16:42:46.068191Z,4.1
2017-06-21T16:42:46.464408Z,6.5
2017-06-21T16:42:46.506906Z,7.2
2017-06-21T16:42:47.068192Z,4.2
2017-06-21T16:42:47.464409Z,6.6
2017-06-21T16:42:47.506907Z,7.3
2017-06-21T16:42:48.068191Z,3.9
2017-06-21T16:42:48.464422Z,6.5
2017-06-21T16:42:48.506920Z,6.7
2017-06-21T16:42:49.068191Z,3.8
2017-06-21T16:42:49.464446Z,6.3
2017-06-21T16:42:49.506935Z,6.8
2017-06-21T16:42:50.068191Z,3.8
2017-06-21T16:42:50.464307Z,6.3
2017-06-21T16:42:50.506935Z,6.9
2017-06-21T16:42:51.068191Z,3.8
2017-06-21T16:42:51.464307Z,6.3
2017-06-21T16:42:51.506950Z,6.9
2017-06-21T16:42:52.068191Z,3.8
2017-06-21T16:42:52.464307Z,6.3
2017-06-21T16:42:52.506964Z,6.9
2017-06-21T16:42:53.068191Z,3.8
2017-06-21T16:42:53.464318Z,6.3
2017-06-21T16:42:53.506966Z,6.9
2017-06-21T16:42:54.068191Z,3.8
2017-06-21T16:42:54.464319Z,6.3
2017-06-21T16:42:54.506979Z,6.9
2017-06-21T16:42:55.068191Z,3.8
2017-06-21T16:42:55.464332Z,6.3
2017-06-21T16:42:55.506993Z,6.9
2017-06-21T16:42:56.068191Z,3.8
2017-06-21T16:42:56.464346Z,6.3
2017-06-21T16:42:56.506994Z,7.1
2017-06-21T16:42:57.068191Z,3.8
2017-06-21T16:42:57.464348Z,6.3
2017-06-21T16:42:57.507007Z,7.7
2017-06-21T16:42:58.068191Z,3.8
2017-06-21T16:42:58.464361Z,6.5
2017-06-21T16:42:58.507021Z,8.0
2017-06-21T16:42:59.068191Z,3.8
2017-06-21T16:42:59.464362Z,6.5
2017-06-21T16:42:59.507022Z,8.0
2017-06-21T16:43:00.068192Z,3.8
2017-06-21T16:43:00.464389Z,6.3
2017-06-21T16:43:00.507044Z,7.6
2017-06-21T16:43:01.068190Z,3.7
2017-06-21T16:43:01.464390Z,6.2
2017-06-21T16:43:01.507050Z,6.9
2017-06-21T16:43:02.068192Z,3.8
2017-06-21T16:43:02.464391Z,6.1
2017-06-21T16:43:02.507051Z,7.0
2017-06-21T16:43:03.068190Z,3.8
2017-06-21T16:43:03.464404Z,6.2
2017-06-21T16:43:03.507064Z,6.9
2017-06-21T16:43:04.068191Z,3.8
2017-06-21T16:43:04.464419Z,6.2
2017-06-21T16:43:04.507078Z,7.0
2017-06-21T16:43:05.068191Z,3.8
2017-06-21T16:43:05.464432Z,6.1
2017-06-21T16:43:05.507079Z,7.0
2017-06-21T16:43:06.068190Z,3.8
2017-06-21T16:43:06.464433Z,6.1
2017-06-21T16:43:06.507093Z,7.0
2017-06-21T16:43:07.068190Z,3.7
2017-06-21T16:43:07.464447Z,6.2
2017-06-21T16:43:07.507107Z,7.0
2017-06-21T16:43:08.068191Z,3.8
2017-06-21T16:43:08.464461Z,6.1
2017-06-21T16:43:08.507108Z,7.0
2017-06-21T16:43:09.068191Z,3.7
2017-06-21T16:43:09.464462Z,6.2
2017-06-21T16:43:09.507122Z,7.0
2017-06-21T16:43:10.068191Z,3.7
2017-06-21T16:43:10.464476Z,6.1
2017-06-21T16:43:10.507136Z,7.0
2017-06-21T16:43:11.068191Z,3.8
2017-06-21T16:43:11.464489Z,6.2
2017-06-21T16:43:11.507136Z,7.0
2017-06-21T16:43:12.068191Z,3.8
2017-06-21T16:43:12.464505Z,6.1
2017-06-21T16:43:12.507151Z,7.0
2017-06-21T16:43:13.068191Z,3.8
2017-06-21T16:43:13.464504Z,6.2
2017-06-21T16:43:13.507164Z,7.0
2017-06-21T16:43:14.068191Z,3.7
2017-06-21T16:43:14.464307Z,6.2
2017-06-21T16:43:14.507166Z,7.0
2017-06-21T16:43:15.068191Z,3.8
2017-06-21T16:43:15.464308Z,6.1
2017-06-21T16:43:15.507179Z,6.9
2017-06-21T16:43:16.068192Z,3.8
2017-06-21T16:43:16.464309Z,6.2
2017-06-21T16:43:16.506721Z,7.0
2017-06-21T16:43:17.068192Z,3.8
2017-06-21T16:43:17.464323Z,6.1
2017-06-21T16:43:17.506721Z,7.0
2017-06-21T16:43:18.068192Z,3.7
2017-06-21T16:43:18.464337Z,6.2
2017-06-21T16:43:18.506707Z,7.0
2017-06-21T16:43:19.068192Z,3.7
2017-06-21T16:43:19.464337Z,6.1
2017-06-21T16:43:19.506721Z,7.0
2017-06-21T16:43:20.068191Z,3.8
2017-06-21T16:43:20.464351Z,6.2
2017-06-21T16:43:20.506722Z,7.0
2017-06-21T16:43:21.068192Z,3.7
2017-06-21T16:43:21.464364Z,6.1
2017-06-21T16:43:21.506735Z,7.0
2017-06-21T16:43:22.068192Z,3.8
2017-06-21T16:43:22.464366Z,6.2
2017-06-21T16:43:22.506749Z,7.0
2017-06-21T16:43:23.068192Z,3.8
2017-06-21T16:43:23.464380Z,6.1
2017-06-21T16:43:23.506750Z,7.1
2017-06-21T16:43:24.068192Z,3.8
2017-06-21T16:43:24.464395Z,6.1
2017-06-21T16:43:24.506763Z,7.0
2017-06-21T16:43:25.068192Z,3.7
2017-06-21T16:43:25.464396Z,6.2
2017-06-21T16:43:25.506777Z,7.0
2017-06-21T16:43:26.068192Z,4.3
2017-06-21T16:43:26.464309Z,6.3
2017-06-21T16:43:26.506778Z,7.0
2017-06-21T16:43:27.068192Z,3.7
2017-06-21T16:43:27.464426Z,5.9
2017-06-21T16:43:27.506792Z,6.9
2017-06-21T16:39:18.944504Z,1.7
2017-06-21T16:39:19.508504Z,0.7
2017-06-21T16:39:19.508961Z,1.5
2017-06-21T16:39:19.944503Z,1.7
2017-06-21T16:39:20.507520Z,0.7
2017-06-21T16:39:20.508962Z,1.5
2017-06-21T16:39:20.944515Z,1.7
2017-06-21T16:39:21.507521Z,0.7
2017-06-21T16:39:21.508961Z,1.5
2017-06-21T16:39:21.944530Z,1.7
2017-06-21T16:39:22.507535Z,0.7
2017-06-21T16:39:22.508962Z,1.5
2017-06-21T16:39:22.944530Z,1.6
2017-06-21T16:39:23.507548Z,0.8
2017-06-21T16:39:23.508961Z,1.5
2017-06-21T16:39:23.944546Z,1.6
